,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
125004,2018-06-01,12:53 AM,65,41,42,SSE,16,0,24.41,0.0,Fair
125021,2018-06-01,1:53 AM,63,40,43,SSW,12,0,24.41,0.0,Partly Cloudy
125022,2018-06-01,2:53 AM,61,38,42,SSW,7,0,24.41,0.0,Partly Cloudy
125023,2018-06-01,3:53 AM,60,37,42,SSW,8,0,24.4,0.0,Mostly Cloudy
125024,2018-06-01,4:53 AM,58,38,47,W,10,0,24.41,0.0,Mostly Cloudy
125025,2018-06-01,5:53 AM,62,36,38,W,3,0,24.43,0.0,Partly Cloudy
125026,2018-06-01,6:53 AM,63,38,40,WSW,7,0,24.44,0.0,Partly Cloudy
125027,2018-06-01,7:53 AM,72,32,23,SW,7,0,24.45,0.0,Fair
125028,2018-06-01,8:53 AM,78,20,11,SW,6,0,24.46,0.0,Fair
125029,2018-06-01,9:53 AM,81,20,10,VAR,5,0,24.46,0.0,Fair
125030,2018-06-01,10:53 AM,84,18,9,VAR,5,0,24.46,0.0,Fair
125031,2018-06-01,11:53 AM,86,20,9,WNW,3,0,24.46,0.0,Fair
125032,2018-06-02,12:53 AM,54,35,49,NE,8,0,24.67,0.0,Fair
125033,2018-06-01,12:53 PM,87,19,8,N,8,17,24.45,0.0,Fair
125034,2018-06-01,1:53 PM,89,20,8,NNE,8,22,24.45,0.0,Fair
125035,2018-06-01,2:53 PM,89,21,8,NE,14,24,24.44,0.0,Fair
125036,2018-06-01,3:53 PM,89,20,8,ENE,6,0,24.44,0.0,Fair
125037,2018-06-01,4:53 PM,87,22,9,NE,15,23,24.45,0.0,Partly Cloudy
125038,2018-06-01,5:53 PM,85,24,11,N,13,0,24.47,0.0,Partly Cloudy
125039,2018-06-02,1:53 AM,53,35,50,NNE,8,0,24.7,0.0,Fair
125040,2018-06-02,2:53 AM,49,31,50,NE,8,0,24.71,0.0,Fair
125041,2018-06-02,3:53 AM,49,28,44,E,10,0,24.72,0.0,Fair
125042,2018-06-02,4:53 AM,48,27,44,ENE,9,0,24.75,0.0,Fair
125043,2018-06-02,5:53 AM,45,31,58,E,10,0,24.78,0.0,Fair
125044,2018-06-02,6:53 AM,52,36,54,E,12,0,24.81,0.0,Fair
125045,2018-06-02,7:53 AM,57,36,45,E,12,0,24.84,0.0,Fair
125046,2018-06-02,8:53 AM,60,33,36,ENE,7,0,24.84,0.0,Fair
125047,2018-06-02,9:53 AM,64,31,29,VAR,7,0,24.84,0.0,Fair
125048,2018-06-02,10:53 AM,66,31,27,VAR,7,18,24.82,0.0,Fair
125049,2018-06-02,11:53 AM,68,30,24,E,12,20,24.81,0.0,Fair
125050,2018-06-03,12:53 AM,55,36,49,SSE,12,0,24.81,0.0,Partly Cloudy
125051,2018-06-01,6:53 PM,86,22,10,NW,17,26,24.47,0.0,Mostly Cloudy
125052,2018-06-01,7:53 PM,81,24,12,NW,14,29,24.51,0.0,Partly Cloudy
125053,2018-06-01,8:53 PM,75,23,14,N,10,0,24.55,0.0,Partly Cloudy
125054,2018-06-01,9:53 PM,67,38,34,ENE,15,0,24.59,0.0,Partly Cloudy
125055,2018-06-01,10:53 PM,62,36,38,E,9,0,24.62,0.0,Fair
125056,2018-06-01,11:53 PM,58,35,42,NE,9,0,24.65,0.0,Fair
125057,2018-06-02,12:53 PM,72,29,20,VAR,7,18,24.81,0.0,Fair
125058,2018-06-02,1:53 PM,75,28,18,E,9,20,24.79,0.0,Fair
125059,2018-06-02,2:53 PM,76,27,16,ESE,5,0,24.78,0.0,Fair
125060,2018-06-02,3:53 PM,78,25,14,VAR,7,0,24.77,0.0,Fair
125061,2018-06-02,4:53 PM,78,26,15,NNE,6,16,24.76,0.0,Fair
125062,2018-06-02,5:53 PM,78,27,15,E,9,0,24.75,0.0,Fair
125063,2018-06-02,6:53 PM,76,27,16,E,15,0,24.76,0.0,Partly Cloudy
125064,2018-06-02,7:53 PM,70,28,21,E,12,0,24.78,0.0,Fair
125065,2018-06-03,1:53 AM,53,36,52,SSE,12,0,24.8,0.0,Fair
125066,2018-06-03,2:53 AM,51,35,54,SE,9,0,24.79,0.0,Fair
125067,2018-06-03,3:53 AM,56,36,47,SSW,8,0,24.79,0.0,Fair
125068,2018-06-03,4:53 AM,50,35,57,SSE,8,0,24.79,0.0,Fair
125069,2018-06-03,5:53 AM,49,35,59,S,6,0,24.79,0.0,Partly Cloudy
125070,2018-06-03,6:53 AM,60,37,42,WSW,6,0,24.79,0.0,Mostly Cloudy
125071,2018-06-03,7:53 AM,64,39,40,WSW,9,0,24.78,0.0,Mostly Cloudy
125072,2018-06-03,8:53 AM,64,41,43,NW,7,0,24.77,0.0,Mostly Cloudy
125073,2018-06-03,9:53 AM,65,40,40,VAR,5,0,24.77,0.0,Mostly Cloudy
