,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
115261,2017-03-01,1:53 AM,26,2,35,W,14,0,24.56,0.0,Fair
115262,2017-03-01,2:53 AM,22,4,46,WNW,9,0,24.58,0.0,Fair
115263,2017-03-01,3:53 AM,24,4,42,W,12,0,24.58,0.0,Fair
115264,2017-03-01,4:53 AM,21,4,48,N,8,0,24.6,0.0,Fair
115265,2017-03-01,5:53 AM,16,2,54,SSE,10,0,24.61,0.0,Fair
115266,2017-03-01,6:53 AM,16,2,54,SSE,10,0,24.62,0.0,Cloudy
115267,2017-03-01,7:53 AM,15,2,56,SE,14,0,24.64,0.0,Cloudy
115268,2017-03-01,8:53 AM,23,6,48,SSE,9,0,24.67,0.0,Fair
115269,2017-03-01,9:53 AM,31,6,35,SE,5,0,24.69,0.0,Fair
115270,2017-03-01,10:53 AM,37,7,29,W,16,0,24.69,0.0,Fair
115271,2017-03-02,1:53 AM,30,6,36,NW,7,0,24.76,0.0,Fair
115272,2017-03-01,11:53 AM,39,1,20,W,15,0,24.69,0.0,Fair
115273,2017-03-01,12:53 PM,42,-1,17,SW,8,0,24.68,0.0,Fair
115274,2017-03-01,1:53 PM,44,-1,15,SSW,14,0,24.66,0.0,Fair
115275,2017-03-01,2:53 PM,44,-5,13,VAR,5,0,24.65,0.0,Fair
115276,2017-03-01,3:53 PM,47,-4,12,WNW,9,0,24.65,0.0,Fair
115277,2017-03-01,4:53 PM,44,-2,15,W,15,0,24.65,0.0,Partly Cloudy
115278,2017-03-01,5:53 PM,41,3,21,WNW,20,0,24.67,0.0,Cloudy
115279,2017-03-01,6:53 PM,40,4,22,WNW,22,29,24.67,0.0,Cloudy / Windy
115280,2017-03-01,7:53 PM,38,6,27,W,23,0,24.7,0.0,Cloudy / Windy
115281,2017-03-01,8:53 PM,36,6,29,W,18,0,24.7,0.0,Cloudy
115282,2017-03-01,9:53 PM,36,7,30,W,18,0,24.72,0.0,Fair
115283,2017-03-03,1:53 AM,32,7,35,SSW,14,0,24.78,0.0,Fair
115284,2017-03-02,2:53 AM,29,7,40,CALM,0,0,24.77,0.0,Fair
115285,2017-03-02,3:53 AM,31,5,33,CALM,0,0,24.78,0.0,Fair
115286,2017-03-02,4:53 AM,24,6,46,SSW,8,0,24.78,0.0,Fair
115287,2017-03-02,5:53 AM,29,6,38,WSW,5,0,24.79,0.0,Fair
115288,2017-03-02,6:53 AM,25,6,45,SW,8,0,24.81,0.0,Fair
115289,2017-03-02,7:53 AM,23,7,50,SW,8,0,24.83,0.0,Fair
115290,2017-03-02,8:53 AM,33,9,37,WSW,5,0,24.85,0.0,Fair
115291,2017-03-02,9:53 AM,38,8,29,WSW,5,0,24.86,0.0,Fair
115292,2017-03-02,10:53 AM,42,7,24,W,5,0,24.86,0.0,Fair
115293,2017-03-02,11:53 AM,45,6,20,VAR,5,0,24.86,0.0,Fair
115294,2017-03-01,10:53 PM,35,6,30,W,14,0,24.74,0.0,Fair
115295,2017-03-01,11:53 PM,32,7,35,W,15,0,24.74,0.0,Fair
115296,2017-03-01,12:53 AM,30,7,38,W,9,0,24.75,0.0,Fair
115297,2017-03-03,2:53 AM,30,8,40,S,13,0,24.76,0.0,Partly Cloudy
115298,2017-03-03,3:53 AM,33,8,35,SSW,15,0,24.74,0.0,Partly Cloudy
115299,2017-03-03,4:53 AM,32,7,35,SSW,15,0,24.72,0.0,Cloudy
115300,2017-03-03,5:53 AM,34,7,32,SSW,14,0,24.72,0.0,Cloudy
115301,2017-03-03,6:53 AM,36,6,29,SSW,14,0,24.71,0.0,Cloudy
115302,2017-03-03,7:53 AM,38,5,25,SSW,17,0,24.71,0.0,Cloudy
115303,2017-03-03,8:53 AM,41,6,24,SSW,13,0,24.72,0.0,Cloudy
115304,2017-03-03,9:53 AM,43,6,22,SW,10,0,24.72,0.0,Mostly Cloudy
115305,2017-03-03,10:53 AM,47,6,19,SSW,15,0,24.71,0.0,Mostly Cloudy
115306,2017-03-03,11:53 AM,52,4,14,SW,8,0,24.71,0.0,Mostly Cloudy
115307,2017-03-02,12:53 PM,48,5,17,VAR,5,0,24.84,0.0,Fair
115308,2017-03-02,1:53 PM,50,6,17,NW,7,0,24.82,0.0,Fair
115309,2017-03-02,2:53 PM,51,6,16,VAR,6,0,24.8,0.0,Fair
115310,2017-03-02,3:53 PM,52,5,15,NW,5,0,24.8,0.0,Fair
115311,2017-03-02,4:53 PM,52,4,14,VAR,6,0,24.8,0.0,Fair
115312,2017-03-02,5:53 PM,49,6,18,NE,7,0,24.8,0.0,Fair
115313,2017-03-02,6:53 PM,41,7,25,E,9,0,24.81,0.0,Partly Cloudy
115314,2017-03-02,7:53 PM,34,8,34,E,9,0,24.83,0.0,Fair
115315,2017-03-02,8:53 PM,35,8,33,SE,5,0,24.83,0.0,Partly Cloudy
115316,2017-03-02,9:53 PM,31,7,37,S,10,0,24.83,0.0,Partly Cloudy
115317,2017-03-02,10:53 PM,33,8,35,SW,8,0,24.82,0.0,Partly Cloudy
115318,2017-03-04,1:53 AM,35,5,28,SW,13,0,24.61,0.0,Cloudy
115319,2017-03-03,12:53 PM,57,-1,9,WNW,20,26,24.7,0.0,Mostly Cloudy
115320,2017-03-03,1:53 PM,59,0,9,W,15,0,24.68,0.0,Cloudy
115321,2017-03-03,2:53 PM,63,-4,7,W,9,0,24.65,0.0,Partly Cloudy
