,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
119257,2017-09-02,12:53 AM,67,42,40,SSW,12,0,24.74,0.0,Fair
119260,2017-09-03,12:53 AM,68,41,37,S,15,0,24.75,0.0,Fair
119261,2017-09-02,1:53 AM,59,42,53,S,8,0,24.73,0.0,Fair
119262,2017-09-02,2:53 AM,62,42,48,WSW,7,0,24.74,0.0,Fair
119263,2017-09-02,3:53 AM,61,43,52,W,7,0,24.74,0.0,Fair
119264,2017-09-02,4:53 AM,59,42,53,WSW,9,0,24.75,0.0,Fair
119265,2017-09-02,5:53 AM,59,43,55,W,10,0,24.77,0.0,Fair
119266,2017-09-02,6:53 AM,60,43,53,WNW,8,0,24.79,0.0,Fair
119267,2017-09-02,7:53 AM,63,42,46,W,9,0,24.8,0.0,Fair
119268,2017-09-02,8:53 AM,68,42,39,W,8,0,24.82,0.0,Smoke
119269,2017-09-03,1:53 AM,68,42,39,S,17,0,24.74,0.0,Fair
119270,2017-09-03,2:53 AM,66,42,42,WSW,7,0,24.74,0.0,Fair
119271,2017-09-03,3:53 AM,67,42,40,SW,12,0,24.74,0.0,Fair
119272,2017-09-03,4:53 AM,63,42,46,SW,9,0,24.74,0.0,Partly Cloudy
119273,2017-09-03,5:53 AM,62,42,48,WSW,9,0,24.75,0.0,Fair
119274,2017-09-03,6:53 AM,63,42,46,WSW,12,0,24.76,0.0,Fair
119275,2017-09-03,7:53 AM,68,42,39,SW,13,0,24.76,0.0,Fair
119276,2017-09-03,8:53 AM,78,39,25,SW,14,0,24.76,0.0,Fair
119277,2017-09-03,9:53 AM,84,39,20,WSW,12,0,24.76,0.0,Fair
119278,2017-09-02,9:53 AM,74,43,33,WNW,7,0,24.83,0.0,Smoke
119279,2017-09-02,10:53 AM,78,43,29,NNW,8,0,24.83,0.0,Smoke
119280,2017-09-02,11:53 AM,82,42,24,VAR,6,0,24.82,0.0,Fair
119281,2017-09-02,12:53 PM,83,41,23,VAR,5,0,24.8,0.0,Fair
119282,2017-09-02,1:53 PM,87,40,19,VAR,5,0,24.79,0.0,Fair
119283,2017-09-02,2:53 PM,88,39,18,ENE,9,0,24.77,0.0,Fair
119284,2017-09-02,3:53 PM,89,37,16,E,10,0,24.75,0.0,Fair
119285,2017-09-02,4:53 PM,89,35,15,VAR,3,0,24.74,0.0,Fair
119286,2017-09-02,5:53 PM,87,37,17,E,9,0,24.74,0.0,Fair
119287,2017-09-02,6:53 PM,82,39,22,E,8,0,24.74,0.0,Fair
119288,2017-09-02,7:53 PM,73,39,29,SE,8,0,24.75,0.0,Partly Cloudy
119289,2017-09-04,12:53 AM,68,33,27,NNW,10,0,24.78,0.0,Smoke
119290,2017-09-03,10:53 AM,91,35,14,WNW,6,0,24.76,0.0,Fair
119291,2017-09-03,11:53 AM,93,29,10,NW,10,0,24.75,0.0,Fair
119292,2017-09-03,12:53 PM,94,22,7,NW,14,21,24.74,0.0,Fair
119293,2017-09-03,1:53 PM,97,24,7,WNW,13,17,24.73,0.0,Fair
119294,2017-09-03,2:53 PM,96,24,8,NNE,9,0,24.71,0.0,Fair
119295,2017-09-03,3:53 PM,97,25,8,NNE,16,0,24.7,0.0,Fair
119296,2017-09-03,4:53 PM,95,25,8,NNE,15,0,24.7,0.0,Fair
119297,2017-09-03,5:53 PM,94,25,8,NNE,9,20,24.7,0.0,Fair
119298,2017-09-02,8:53 PM,69,39,33,S,10,0,24.76,0.0,Fair
119299,2017-09-02,9:53 PM,70,41,35,SSE,10,0,24.77,0.0,Fair
119300,2017-09-02,10:53 PM,66,41,40,S,14,0,24.76,0.0,Fair
119301,2017-09-02,11:53 PM,69,40,35,S,15,0,24.76,0.0,Fair
119302,2017-09-04,1:53 AM,69,34,27,WNW,8,0,24.79,0.0,Smoke
119303,2017-09-04,2:53 AM,63,37,38,WSW,6,0,24.79,0.0,Smoke
119304,2017-09-04,3:53 AM,62,36,38,WSW,7,0,24.78,0.0,Smoke
119305,2017-09-04,4:53 AM,63,36,37,SW,7,0,24.78,0.0,Smoke
119306,2017-09-04,5:53 AM,62,35,37,SW,9,0,24.77,0.0,Smoke
119307,2017-09-04,6:53 AM,63,34,34,SW,8,0,24.77,0.0,Smoke
119308,2017-09-04,7:53 AM,67,34,30,SSW,12,0,24.77,0.0,Haze
119309,2017-09-04,8:53 AM,72,35,26,SSW,13,0,24.76,0.0,Haze
119310,2017-09-05,12:53 AM,58,44,60,ESE,8,0,24.91,0.0,Cloudy
119311,2017-09-03,6:53 PM,87,28,12,N,6,0,24.69,0.0,Fair
119312,2017-09-03,7:53 PM,82,29,14,NNE,7,0,24.7,0.0,Fair
119313,2017-09-03,8:53 PM,75,30,19,ENE,8,0,24.72,0.0,Fair
119314,2017-09-03,9:53 PM,71,30,22,SE,8,0,24.73,0.0,Partly Cloudy
119315,2017-09-03,10:53 PM,69,32,25,E,8,0,24.75,0.0,Partly Cloudy
119316,2017-09-03,11:53 PM,68,32,26,N,8,0,24.78,0.0,Partly Cloudy
119317,2017-09-04,9:53 AM,79,35,20,SSW,9,0,24.75,0.0,Haze
119318,2017-09-04,10:53 AM,85,34,16,VAR,3,0,24.74,0.0,Haze
119319,2017-09-04,11:53 AM,89,33,14,SSW,8,0,24.73,0.0,Haze
119320,2017-09-04,12:53 PM,91,32,12,ESE,6,0,24.71,0.0,Haze
119321,2017-09-04,1:53 PM,88,42,20,NE,26,37,24.7,0.0,Haze / Windy
119322,2017-09-04,2:53 PM,88,36,16,NE,21,35,24.71,0.0,Haze / Windy
119323,2017-09-04,3:53 PM,87,35,16,NE,25,33,24.72,0.0,Haze / Windy
119324,2017-09-04,4:53 PM,84,40,21,ENE,21,28,24.74,0.0,Haze / Windy
119325,2017-09-05,1:53 AM,60,43,53,SSE,8,0,24.9,0.0,Cloudy
119326,2017-09-05,2:53 AM,57,41,55,NE,16,0,24.91,0.0,Cloudy
119327,2017-09-05,3:53 AM,57,41,55,ENE,12,0,24.91,0.0,Cloudy
119328,2017-09-05,4:53 AM,57,41,55,E,6,0,24.9,0.0,Cloudy
119329,2017-09-05,5:53 AM,56,42,60,E,9,0,24.9,0.0,Cloudy
119330,2017-09-05,6:53 AM,56,42,60,E,9,0,24.9,0.0,Cloudy
119331,2017-09-05,7:53 AM,56,42,60,ENE,10,0,24.92,0.0,Cloudy
119332,2017-09-05,8:53 AM,58,41,53,ENE,12,0,24.91,0.0,Cloudy
119333,2017-09-05,9:53 AM,59,41,51,E,10,0,24.92,0.0,Cloudy
119334,2017-09-05,10:53 AM,60,42,51,E,7,0,24.91,0.0,Cloudy
119335,2017-09-06,12:53 AM,51,41,68,S,7,0,24.83,0.0,Fair
119336,2017-09-04,5:53 PM,79,44,29,NE,28,32,24.75,0.0,Haze / Windy
119337,2017-09-04,6:53 PM,74,42,32,NE,22,30,24.77,0.0,Fair / Windy
119338,2017-09-04,7:53 PM,69,43,39,NE,15,0,24.81,0.0,Fair
119339,2017-09-04,8:53 PM,65,43,45,NE,13,0,24.85,0.0,Fair
119340,2017-09-04,9:53 PM,62,43,50,ENE,8,0,24.88,0.0,Fair
119341,2017-09-04,10:53 PM,59,43,55,NE,8,0,24.89,0.0,Fair
119342,2017-09-04,11:53 PM,57,43,59,ENE,8,0,24.9,0.0,Fair
119343,2017-09-05,11:53 AM,64,43,46,CALM,0,0,24.88,0.0,Mostly Cloudy
119344,2017-09-05,12:53 PM,67,44,44,NNE,9,0,24.87,0.0,Mostly Cloudy
119345,2017-09-05,1:53 PM,68,44,42,E,6,0,24.85,0.0,Mostly Cloudy
119346,2017-09-05,2:53 PM,69,44,40,VAR,5,0,24.84,0.0,Mostly Cloudy
119347,2017-09-05,3:53 PM,69,43,39,E,3,0,24.84,0.0,Partly Cloudy
119348,2017-09-05,4:53 PM,68,42,39,ESE,6,0,24.83,0.0,Partly Cloudy
119349,2017-09-05,5:53 PM,68,42,39,NE,7,0,24.84,0.0,Fair
119350,2017-09-05,6:53 PM,65,41,42,ENE,7,0,24.83,0.0,Fair
119351,2017-09-05,7:53 PM,61,42,50,ESE,5,0,24.84,0.0,Fair
119352,2017-09-05,8:53 PM,56,40,55,SSE,8,0,24.84,0.0,Fair
119353,2017-09-05,9:53 PM,53,40,61,SSE,9,0,24.84,0.0,Fair
119354,2017-09-06,1:53 AM,52,42,69,SSE,10,0,24.81,0.0,Fair
119355,2017-09-06,2:53 AM,53,42,66,SSW,7,0,24.81,0.0,Fair
119356,2017-09-06,3:53 AM,51,42,71,SW,8,0,24.81,0.0,Fair
119357,2017-09-06,4:53 AM,52,43,71,WSW,7,0,24.81,0.0,Fair
119358,2017-09-06,5:53 AM,50,42,74,WSW,7,0,24.81,0.0,Fair
119359,2017-09-06,6:53 AM,50,42,74,SW,7,0,24.81,0.0,Fair
119360,2017-09-06,7:53 AM,55,43,64,WSW,9,0,24.81,0.0,Fair
119361,2017-09-06,8:53 AM,60,44,55,W,8,0,24.81,0.0,Fair
119362,2017-09-06,9:53 AM,64,43,46,WNW,3,0,24.81,0.0,Fair
119363,2017-09-06,10:53 AM,69,43,39,CALM,0,0,24.8,0.0,Fair
119364,2017-09-07,12:53 AM,64,43,46,SW,12,0,24.7,0.0,Mostly Cloudy
119365,2017-09-05,10:53 PM,52,41,66,SSE,10,0,24.84,0.0,Fair
119366,2017-09-05,11:53 PM,49,40,71,SSE,8,0,24.84,0.0,Fair
119367,2017-09-06,11:53 AM,72,43,35,N,5,0,24.79,0.0,Fair
119368,2017-09-06,12:53 PM,75,40,28,VAR,6,0,24.76,0.0,Fair
119369,2017-09-06,1:53 PM,77,39,25,VAR,5,0,24.74,0.0,Fair
119370,2017-09-06,2:53 PM,80,38,22,ENE,10,16,24.72,0.0,Fair
119371,2017-09-06,3:53 PM,80,37,21,ESE,13,0,24.7,0.0,Fair
119372,2017-09-06,4:53 PM,80,33,18,ESE,7,0,24.7,0.0,Fair
119373,2017-09-06,5:53 PM,78,32,19,E,9,0,24.7,0.0,Partly Cloudy
119374,2017-09-06,6:53 PM,75,32,21,ENE,9,0,24.7,0.0,Partly Cloudy
119375,2017-09-06,7:53 PM,66,33,29,E,9,0,24.7,0.0,Cloudy
119376,2017-09-06,8:53 PM,62,33,34,E,8,0,24.73,0.0,Cloudy
119377,2017-09-07,1:53 AM,60,41,49,SW,6,0,24.69,0.0,Mostly Cloudy
119378,2017-09-07,2:53 AM,60,44,55,SW,7,0,24.69,0.0,Cloudy
119379,2017-09-07,3:53 AM,60,45,57,SW,9,0,24.66,0.0,Cloudy
119380,2017-09-07,4:53 AM,58,45,62,SW,7,0,24.66,0.0,Cloudy
119381,2017-09-07,5:53 AM,58,44,60,WSW,7,0,24.66,0.0,Cloudy
119382,2017-09-07,6:53 AM,55,41,59,W,5,0,24.67,0.0,Cloudy
119383,2017-09-07,7:53 AM,58,39,49,WSW,6,0,24.68,0.0,Partly Cloudy
119384,2017-09-07,8:53 AM,63,39,41,W,6,0,24.69,0.0,Partly Cloudy
119385,2017-09-07,9:53 AM,68,38,33,WNW,5,0,24.7,0.0,Partly Cloudy
119386,2017-09-07,10:53 AM,74,39,28,CALM,0,0,24.7,0.0,Fair
119387,2017-09-07,11:53 AM,76,38,25,CALM,0,0,24.69,0.0,Fair
119388,2017-09-08,12:53 AM,61,38,42,SW,13,0,24.65,0.0,Partly Cloudy
119389,2017-09-06,9:53 PM,60,31,33,SSE,9,0,24.72,0.0,Cloudy
119390,2017-09-06,10:53 PM,65,43,45,SSW,10,0,24.71,0.0,Cloudy
119391,2017-09-06,11:53 PM,65,45,48,SSW,12,0,24.7,0.0,Mostly Cloudy
119392,2017-09-07,12:53 PM,80,37,21,VAR,3,0,24.67,0.0,Fair
119393,2017-09-07,1:53 PM,83,32,16,CALM,0,0,24.65,0.0,Partly Cloudy
119394,2017-09-07,2:53 PM,85,24,11,VAR,6,0,24.64,0.0,Partly Cloudy
119395,2017-09-07,3:53 PM,86,30,13,N,9,0,24.63,0.0,Partly Cloudy
119396,2017-09-07,4:53 PM,85,28,13,NNW,10,0,24.63,0.0,Partly Cloudy
119397,2017-09-07,5:53 PM,83,26,13,NE,8,0,24.61,0.0,Cloudy
119398,2017-09-07,6:53 PM,76,33,21,NNE,8,0,24.63,0.0,Partly Cloudy
119399,2017-09-07,7:53 PM,70,36,29,NNE,6,0,24.63,0.0,Mostly Cloudy
119400,2017-09-07,8:53 PM,69,36,30,NNE,6,0,24.64,0.0,Cloudy
119401,2017-09-07,9:53 PM,68,40,36,E,5,0,24.64,0.0,Cloudy
119402,2017-09-07,10:53 PM,65,37,36,WSW,8,0,24.65,0.0,Fair
119403,2017-09-08,1:53 AM,60,39,46,W,10,0,24.65,0.0,Fair
119404,2017-09-08,2:53 AM,60,39,46,W,9,0,24.65,0.0,Fair
119405,2017-09-08,3:53 AM,58,40,51,W,10,0,24.66,0.0,Fair
119406,2017-09-08,4:53 AM,59,43,55,W,7,0,24.67,0.0,Fair
119407,2017-09-08,5:53 AM,56,41,57,WSW,10,0,24.67,0.0,Fair
119408,2017-09-08,6:53 AM,56,42,60,WSW,9,0,24.69,0.0,Fair
119409,2017-09-08,7:53 AM,59,42,53,WSW,8,0,24.7,0.0,Partly Cloudy
119410,2017-09-08,8:53 AM,65,44,47,WSW,8,0,24.7,0.0,Fair
119411,2017-09-08,9:53 AM,70,46,42,WNW,9,0,24.7,0.0,Fair
119412,2017-09-08,10:53 AM,75,45,34,VAR,3,0,24.71,0.0,Fair
119413,2017-09-08,11:53 AM,78,42,28,VAR,3,0,24.7,0.0,Fair
119414,2017-09-09,12:53 AM,63,43,48,SW,9,0,24.7,0.0,Cloudy
119415,2017-09-07,11:53 PM,63,38,40,WSW,10,0,24.65,0.0,Fair
119416,2017-09-08,12:53 PM,82,40,22,VAR,3,0,24.68,0.0,Partly Cloudy
119417,2017-09-08,1:53 PM,84,38,19,S,6,0,24.67,0.0,Partly Cloudy
