,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
114744,2017-02-01,1:53 AM,26,23,88,NE,9,0,24.54,0.0,Partly Cloudy
114757,2017-02-01,2:53 AM,27,24,89,NE,13,0,24.56,0.0,Cloudy
114758,2017-02-01,3:53 AM,26,23,88,NE,6,0,24.58,0.0,Cloudy
114759,2017-02-01,4:53 AM,25,23,92,SSE,6,0,24.56,0.0,Cloudy
114760,2017-02-01,5:53 AM,25,23,92,SSE,7,0,24.55,0.0,Light Snow
114761,2017-02-01,6:53 AM,26,23,88,SSE,6,0,24.55,0.0,Cloudy
114762,2017-02-01,7:53 AM,26,23,88,VAR,5,0,24.54,0.0,Cloudy
114765,2017-02-01,8:53 AM,26,23,88,ENE,6,0,24.56,0.0,Cloudy
114766,2017-02-01,9:53 AM,27,23,85,E,7,0,24.58,0.0,Cloudy
114767,2017-02-01,10:53 AM,26,22,84,NE,7,0,24.58,0.0,Cloudy
114768,2017-02-01,11:53 AM,28,22,78,VAR,5,0,24.59,0.0,Cloudy
114769,2017-02-01,12:53 PM,28,22,78,NNW,6,0,24.59,0.0,Cloudy
114770,2017-02-01,1:53 PM,29,21,72,N,8,0,24.6,0.0,Cloudy
114771,2017-02-01,2:53 PM,27,23,85,NE,12,0,24.61,0.0,Cloudy
114772,2017-02-01,3:53 PM,24,22,91,NE,15,0,24.65,0.0,Wintry Mix
114773,2017-02-01,4:53 PM,22,21,96,NE,12,0,24.67,0.0,Fog
114774,2017-02-03,1:53 AM,22,19,89,N,12,0,24.73,0.0,Light Snow
114775,2017-02-03,2:53 AM,17,14,88,N,13,0,24.76,0.0,Cloudy
114776,2017-02-03,3:53 AM,17,14,88,NNE,10,0,24.78,0.0,Light Snow
114777,2017-02-03,4:53 AM,17,14,88,NNE,9,0,24.78,0.0,Light Snow
114778,2017-02-03,5:53 AM,16,13,88,N,6,0,24.79,0.0,Cloudy
114779,2017-02-03,6:53 AM,16,13,88,NE,5,0,24.78,0.0,Wintry Mix
114780,2017-02-04,1:53 AM,36,20,52,SW,13,0,24.4,0.0,Cloudy
114781,2017-02-01,5:53 PM,22,20,92,E,13,0,24.7,0.0,Wintry Mix
114782,2017-02-01,6:53 PM,22,20,92,E,12,0,24.72,0.0,Fog
114783,2017-02-01,7:53 PM,21,19,92,E,10,0,24.74,0.0,Cloudy
114784,2017-02-01,8:53 PM,21,18,88,E,12,0,24.75,0.0,Wintry Mix
114785,2017-02-01,9:53 PM,21,18,88,E,10,0,24.74,0.0,Wintry Mix
114786,2017-02-01,10:53 PM,20,18,92,E,10,0,24.75,0.0,Light Freezing Drizzle
114787,2017-02-01,11:53 PM,20,18,92,E,13,0,24.75,0.0,Light Freezing Drizzle
114788,2017-02-03,7:53 AM,17,13,84,E,3,0,24.78,0.0,Wintry Mix
114789,2017-02-03,8:53 AM,17,13,84,ESE,5,0,24.78,0.0,Light Snow
114790,2017-02-03,9:53 AM,19,15,85,E,3,0,24.78,0.0,Fog
114791,2017-02-03,10:53 AM,21,17,85,ESE,13,0,24.75,0.0,Cloudy
114792,2017-02-04,2:53 AM,36,20,52,SW,8,0,24.4,0.0,Cloudy
114793,2017-02-04,3:53 AM,34,19,54,CALM,0,0,24.42,0.0,Cloudy
114794,2017-02-04,4:53 AM,37,18,46,S,6,0,24.42,0.0,Cloudy
114795,2017-02-04,5:53 AM,41,21,45,WSW,12,0,24.43,0.0,Cloudy
114796,2017-02-04,6:53 AM,38,22,53,SW,12,0,24.44,0.0,Fair
114797,2017-02-04,7:53 AM,36,21,55,WSW,7,0,24.46,0.0,Fair
114798,2017-02-04,8:53 AM,42,22,45,SW,3,0,24.47,0.0,Fair
114799,2017-02-04,9:53 AM,47,25,42,SSW,9,0,24.48,0.0,Fair
114800,2017-02-04,10:53 AM,53,23,31,WNW,12,21,24.48,0.0,Fair
114801,2017-02-05,1:53 AM,43,18,37,VAR,7,0,24.52,0.0,Cloudy
114802,2017-02-01,12:53 AM,20,18,92,E,10,0,24.74,0.0,Wintry Mix
114803,2017-02-03,11:53 AM,24,20,84,ESE,15,0,24.72,0.0,Cloudy
114804,2017-02-03,12:53 PM,28,25,88,ESE,13,17,24.67,0.0,Cloudy
114805,2017-02-03,1:53 PM,33,28,82,E,12,0,24.62,0.0,Cloudy
114806,2017-02-03,2:53 PM,35,26,70,W,16,0,24.57,0.0,Cloudy
114807,2017-02-03,3:53 PM,31,23,72,WNW,20,0,24.56,0.0,Partly Cloudy
114808,2017-02-04,11:53 AM,57,19,23,W,15,25,24.48,0.0,Fair
114809,2017-02-04,12:53 PM,59,18,20,WSW,18,0,24.46,0.0,Fair
114810,2017-02-04,1:53 PM,59,14,17,W,21,35,24.43,0.0,Fair / Windy
