,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
139604,2020-02-01,1:53 AM,36,19,50,SW,10,0,24.69,0.0,Fair
139618,2020-02-01,2:53 AM,36,18,48,SW,15,0,24.68,0.0,Partly Cloudy
139619,2020-02-01,3:53 AM,37,19,48,SW,13,0,24.67,0.0,Partly Cloudy
139620,2020-02-01,4:53 AM,35,20,54,SW,14,0,24.65,0.0,Partly Cloudy
139621,2020-02-01,5:53 AM,37,20,50,SSW,16,0,24.64,0.0,Fair
139622,2020-02-01,6:53 AM,39,20,46,SW,17,0,24.64,0.0,Partly Cloudy
139623,2020-02-01,7:53 AM,40,21,47,SW,13,0,24.65,0.0,Partly Cloudy
139624,2020-02-01,8:53 AM,45,23,42,WSW,12,0,24.65,0.0,Partly Cloudy
139625,2020-02-01,9:53 AM,48,23,37,SW,13,0,24.65,0.0,Mostly Cloudy
139626,2020-02-01,10:53 AM,52,23,32,WSW,13,0,24.65,0.0,Mostly Cloudy
139627,2020-02-01,11:53 AM,59,15,18,W,18,0,24.65,0.0,Mostly Cloudy
139628,2020-02-01,12:53 PM,64,9,12,WNW,24,37,24.65,0.0,Mostly Cloudy / Windy
139631,2020-02-02,1:53 AM,47,9,21,S,15,0,24.63,0.0,Cloudy
139632,2020-02-01,1:53 PM,67,10,11,WNW,22,0,24.64,0.0,Mostly Cloudy / Windy
139633,2020-02-01,2:53 PM,65,9,11,W,25,35,24.63,0.0,Mostly Cloudy / Windy
139634,2020-02-01,3:53 PM,64,9,12,W,23,33,24.63,0.0,Mostly Cloudy / Windy
139635,2020-02-01,4:53 PM,63,7,11,W,22,32,24.65,0.0,Mostly Cloudy / Windy
139636,2020-02-01,5:53 PM,58,5,12,WSW,12,0,24.66,0.0,Mostly Cloudy
139637,2020-02-01,6:53 PM,53,6,15,W,12,0,24.65,0.0,Mostly Cloudy
139638,2020-02-01,7:53 PM,53,3,13,WSW,7,0,24.65,0.0,Mostly Cloudy
139639,2020-02-01,8:53 PM,55,4,13,W,20,0,24.66,0.0,Mostly Cloudy
139640,2020-02-01,9:53 PM,53,3,13,W,13,0,24.65,0.0,Cloudy
139641,2020-02-01,10:53 PM,53,3,13,SW,15,0,24.65,0.0,Cloudy
139643,2020-02-02,2:53 AM,46,10,23,SSW,22,29,24.61,0.0,Mostly Cloudy / Windy
139644,2020-02-02,3:53 AM,48,8,20,SSW,22,0,24.6,0.0,Mostly Cloudy / Windy
139645,2020-02-02,4:53 AM,48,8,20,SSW,18,0,24.58,0.0,Mostly Cloudy
139646,2020-02-02,5:53 AM,48,7,19,SSW,23,0,24.56,0.0,Mostly Cloudy / Windy
139647,2020-02-02,6:53 AM,48,7,19,SSW,23,33,24.54,0.0,Partly Cloudy / Windy
