,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
133762,2019-06-01,12:53 AM,53,46,77,WSW,6,0,24.67,0.0,Partly Cloudy
133763,2019-06-01,1:53 AM,54,44,69,WSW,9,0,24.66,0.0,Partly Cloudy
133764,2019-06-01,2:53 AM,51,45,80,WNW,7,0,24.68,0.0,Partly Cloudy
133765,2019-06-01,3:53 AM,50,46,86,WNW,8,0,24.68,0.0,Partly Cloudy
133766,2019-06-01,4:53 AM,49,45,86,W,8,0,24.68,0.0,Partly Cloudy
133767,2019-06-01,5:53 AM,50,45,83,W,8,0,24.69,0.0,Partly Cloudy
133768,2019-06-01,6:53 AM,53,46,77,WSW,6,0,24.69,0.0,Partly Cloudy
133769,2019-06-01,7:53 AM,57,46,67,WSW,6,0,24.69,0.0,Partly Cloudy
133770,2019-06-01,8:53 AM,60,45,57,VAR,3,0,24.7,0.0,Partly Cloudy
133771,2019-06-01,9:53 AM,63,47,56,ESE,3,0,24.67,0.0,Partly Cloudy
133772,2019-06-01,10:53 AM,66,46,48,ESE,6,0,24.66,0.0,Partly Cloudy
133773,2019-06-01,11:53 AM,71,49,45,VAR,6,0,24.65,0.0,Mostly Cloudy
133774,2019-06-02,12:53 AM,58,48,70,S,18,0,24.64,0.0,Partly Cloudy
133775,2019-06-01,12:53 PM,73,49,42,ESE,9,0,24.64,0.0,Mostly Cloudy
133776,2019-06-01,1:53 PM,70,50,49,E,15,0,24.62,0.0,Mostly Cloudy
133777,2019-06-01,2:53 PM,63,52,67,E,14,0,24.61,0.0,Light Rain with Thunder
133778,2019-06-01,3:53 PM,67,48,51,SSE,10,24,24.61,0.0,Mostly Cloudy
133779,2019-06-03,12:53 AM,50,47,89,N,8,0,24.58,0.0,Fair
133780,2019-06-02,1:53 AM,57,48,72,S,13,0,24.64,0.0,Partly Cloudy
133781,2019-06-02,2:53 AM,59,47,64,S,23,36,24.62,0.0,Mostly Cloudy / Windy
133782,2019-06-02,3:53 AM,56,47,72,S,20,29,24.61,0.0,Partly Cloudy
133783,2019-06-02,4:53 AM,54,47,77,SSW,10,0,24.61,0.0,Fair
133784,2019-06-02,5:53 AM,49,47,93,SSE,7,0,24.59,0.0,Fair
133785,2019-06-02,6:53 AM,57,48,72,SSW,10,0,24.6,0.0,Partly Cloudy
133786,2019-06-02,7:53 AM,63,48,58,SSW,15,0,24.6,0.0,Fair
133787,2019-06-02,8:53 AM,67,49,52,S,10,0,24.61,0.0,Fair
133788,2019-06-02,9:53 AM,71,50,47,S,8,0,24.59,0.0,Fair
133789,2019-06-01,4:53 PM,69,49,49,SE,12,0,24.59,0.0,Mostly Cloudy
133790,2019-06-01,5:53 PM,69,47,45,ESE,16,0,24.61,0.0,Mostly Cloudy
133791,2019-06-01,6:53 PM,64,49,58,SE,13,0,24.61,0.0,Mostly Cloudy
133792,2019-06-01,7:53 PM,60,49,67,SE,12,0,24.6,0.0,Partly Cloudy
133793,2019-06-01,8:53 PM,56,49,77,SSE,10,0,24.61,0.0,Partly Cloudy
133794,2019-06-01,9:53 PM,56,50,80,S,12,0,24.62,0.0,Partly Cloudy
133795,2019-06-01,10:53 PM,56,51,84,S,12,0,24.64,0.0,Mostly Cloudy
133796,2019-06-01,11:53 PM,53,49,86,S,13,0,24.64,0.0,Partly Cloudy
133797,2019-06-03,1:53 AM,50,47,89,W,9,0,24.59,0.0,Fair
133798,2019-06-03,2:53 AM,51,47,86,W,9,0,24.6,0.0,Fair
133799,2019-06-03,3:53 AM,51,47,86,WSW,7,0,24.6,0.0,Fair
133800,2019-06-03,4:53 AM,51,47,86,SW,9,0,24.59,0.0,Fair
133801,2019-06-03,5:53 AM,51,45,80,WSW,10,0,24.58,0.0,Partly Cloudy
133802,2019-06-03,6:53 AM,55,45,69,SW,12,0,24.58,0.0,Partly Cloudy
133803,2019-06-03,7:53 AM,61,46,58,SW,12,0,24.57,0.0,Partly Cloudy
133804,2019-06-03,8:53 AM,66,46,48,S,6,0,24.57,0.0,Fair
133805,2019-06-03,9:53 AM,70,45,41,SSE,6,0,24.56,0.0,Fair
133806,2019-06-03,10:53 AM,74,47,38,CALM,0,0,24.56,0.0,Fair
133807,2019-06-03,11:53 AM,79,46,31,NNE,5,0,24.55,0.0,Partly Cloudy
133808,2019-06-03,12:53 PM,79,46,31,VAR,6,0,24.54,0.0,Mostly Cloudy
133809,2019-06-03,1:53 PM,79,50,36,ENE,14,25,24.52,0.0,Cloudy
133810,2019-06-02,10:53 AM,75,50,41,SSE,8,0,24.56,0.0,Fair
133811,2019-06-02,11:53 AM,79,45,30,SE,12,16,24.55,0.0,Partly Cloudy
133812,2019-06-02,12:53 PM,77,45,32,S,6,0,24.53,0.0,Mostly Cloudy
133813,2019-06-02,1:53 PM,76,52,43,S,7,0,24.52,0.0,Thunder in the Vicinity
133814,2019-06-02,2:53 PM,74,29,19,S,36,55,24.53,0.0,T-Storm / Windy
133815,2019-06-04,12:53 AM,51,47,86,S,12,0,24.61,0.0,Partly Cloudy
133816,2019-06-03,2:53 PM,65,54,68,SE,18,25,24.56,0.0,Rain
133817,2019-06-03,3:53 PM,66,46,48,E,14,25,24.56,0.1,Thunder in the Vicinity
133818,2019-06-02,3:53 PM,74,45,35,SE,12,0,24.55,0.0,Mostly Cloudy
133819,2019-06-02,4:53 PM,72,51,48,SSE,10,0,24.54,0.0,Mostly Cloudy
133820,2019-06-02,5:53 PM,74,43,33,S,18,0,24.53,0.0,Mostly Cloudy
133821,2019-06-02,6:53 PM,71,45,39,SSW,9,0,24.52,0.0,Mostly Cloudy
133822,2019-06-02,7:53 PM,69,45,42,WSW,6,0,24.52,0.0,Mostly Cloudy
133823,2019-06-02,8:53 PM,60,46,60,E,8,0,24.55,0.0,Mostly Cloudy
