,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
130657,2019-02-01,1:53 AM,29,18,64,SSW,8,0,24.52,0.0,Fair
130658,2019-02-02,1:53 AM,35,19,52,SW,13,0,24.48,0.0,Fair
130659,2019-02-03,1:53 AM,44,22,42,SSW,16,0,24.28,0.0,Mostly Cloudy
130770,2019-02-01,2:53 AM,30,16,56,SSW,9,0,24.52,0.0,Fair
130771,2019-02-01,3:53 AM,31,16,54,SW,8,0,24.53,0.0,Fair
130772,2019-02-01,4:53 AM,28,16,61,WSW,9,0,24.52,0.0,Fair
130773,2019-02-01,5:53 AM,29,16,58,WSW,14,0,24.52,0.0,Fair
130774,2019-02-01,6:53 AM,30,15,54,WSW,10,0,24.53,0.0,Fair
130775,2019-02-01,7:53 AM,30,15,54,WSW,9,0,24.54,0.0,Fair
130776,2019-02-01,8:53 AM,33,15,48,SSW,13,0,24.55,0.0,Fair
130777,2019-02-01,9:53 AM,39,16,39,SW,10,0,24.56,0.0,Fair
130778,2019-02-01,10:53 AM,44,18,35,SW,12,0,24.56,0.0,Fair
130779,2019-02-01,11:53 AM,48,18,30,SW,8,0,24.56,0.0,Fair
130780,2019-02-01,12:53 PM,52,18,26,SSE,5,0,24.55,0.0,Fair
130781,2019-02-01,1:53 PM,54,17,23,S,7,0,24.52,0.0,Fair
130782,2019-02-02,2:53 AM,36,18,48,SSW,16,0,24.47,0.0,Fair
130783,2019-02-02,3:53 AM,36,17,46,SW,12,0,24.47,0.0,Fair
130784,2019-02-02,4:53 AM,36,16,44,SW,13,0,24.45,0.0,Fair
130785,2019-02-02,5:53 AM,34,16,48,SW,13,0,24.44,0.0,Fair
130786,2019-02-02,6:53 AM,34,15,46,SW,15,0,24.43,0.0,Fair
130787,2019-02-02,7:53 AM,35,13,40,SSW,14,0,24.42,0.0,Fair
130788,2019-02-02,8:53 AM,37,13,37,SW,14,0,24.43,0.0,Fair
130789,2019-02-02,9:53 AM,44,13,28,SW,9,0,24.43,0.0,Fair
130790,2019-02-02,10:53 AM,48,16,28,SSW,8,0,24.41,0.0,Fair
130791,2019-02-02,11:53 AM,54,15,22,S,6,0,24.42,0.0,Fair
130792,2019-02-02,12:53 PM,56,12,18,CALM,0,0,24.39,0.0,Fair
130793,2019-02-03,2:53 AM,45,21,39,SSW,16,0,24.25,0.0,Mostly Cloudy
130794,2019-02-03,3:53 AM,43,22,43,SSW,15,0,24.24,0.0,Cloudy
130795,2019-02-03,4:53 AM,44,22,42,S,10,0,24.23,0.0,Mostly Cloudy
130796,2019-02-03,5:53 AM,40,25,55,S,9,0,24.21,0.0,Partly Cloudy
130797,2019-02-03,6:53 AM,43,25,49,S,7,0,24.2,0.0,Mostly Cloudy
130798,2019-02-03,7:53 AM,42,26,53,E,6,0,24.18,0.0,Mostly Cloudy
130799,2019-02-03,8:53 AM,45,26,48,SW,16,0,24.18,0.0,Mostly Cloudy
130800,2019-02-03,9:53 AM,50,28,43,SW,13,20,24.16,0.0,Mostly Cloudy
130801,2019-02-03,10:53 AM,54,29,38,SSW,21,30,24.12,0.0,Mostly Cloudy / Windy
130802,2019-02-03,11:53 AM,57,29,34,WSW,10,20,24.12,0.0,Fair
130803,2019-02-03,12:53 PM,60,27,28,WSW,12,18,24.11,0.0,Fair
130818,2019-02-04,1:53 AM,38,21,51,WSW,9,0,24.29,0.0,Fair
130903,2019-02-01,2:53 PM,54,16,22,SSE,12,0,24.52,0.0,Fair
130904,2019-02-01,3:53 PM,53,18,25,SSE,13,0,24.51,0.0,Fair
130905,2019-02-01,4:53 PM,50,24,36,SE,9,0,24.5,0.0,Fair
130906,2019-02-01,5:53 PM,43,27,53,SSE,9,0,24.5,0.0,Fair
130907,2019-02-01,6:53 PM,38,27,65,SSE,8,0,24.51,0.0,Fair
130908,2019-02-01,7:53 PM,35,25,67,SSE,12,0,24.51,0.0,Fair
130909,2019-02-01,8:53 PM,32,24,73,SW,8,0,24.51,0.0,Fair
130910,2019-02-01,9:53 PM,38,21,51,SW,12,0,24.5,0.0,Fair
130911,2019-02-01,10:53 PM,37,21,52,SW,13,0,24.5,0.0,Fair
130912,2019-02-01,11:53 PM,35,21,57,SW,12,0,24.5,0.0,Fair
130913,2019-02-01,12:53 AM,34,20,56,SW,12,0,24.49,0.0,Fair
130914,2019-02-02,1:53 PM,58,14,18,CALM,0,0,24.36,0.0,Fair
130915,2019-02-02,2:53 PM,59,12,16,VAR,3,0,24.34,0.0,Partly Cloudy
130916,2019-02-02,3:53 PM,57,18,22,SSE,6,0,24.34,0.0,Mostly Cloudy
130917,2019-02-02,4:53 PM,57,18,22,NE,5,0,24.34,0.0,Mostly Cloudy
130918,2019-02-02,5:53 PM,50,23,35,E,6,0,24.34,0.0,Mostly Cloudy
130919,2019-02-02,6:53 PM,39,29,67,SSE,12,0,24.33,0.0,Cloudy
130920,2019-02-02,7:53 PM,39,28,65,SSE,13,0,24.32,0.0,Mostly Cloudy
130921,2019-02-02,8:53 PM,38,28,68,S,9,0,24.31,0.0,Mostly Cloudy
130922,2019-02-02,9:53 PM,42,25,51,WSW,10,0,24.3,0.0,Mostly Cloudy
130923,2019-02-02,10:53 PM,42,23,47,SW,9,0,24.3,0.0,Mostly Cloudy
130924,2019-02-02,11:53 PM,42,24,49,SSW,14,0,24.29,0.0,Mostly Cloudy
130925,2019-02-02,12:53 AM,43,22,43,SW,14,0,24.29,0.0,Mostly Cloudy
130926,2019-02-03,1:53 PM,62,19,19,SW,14,21,24.07,0.0,Partly Cloudy
130927,2019-02-03,2:53 PM,62,28,28,NNW,17,0,24.08,0.0,Partly Cloudy
130928,2019-02-03,3:53 PM,56,24,29,NW,23,32,24.13,0.0,Partly Cloudy / Windy
130929,2019-02-03,4:53 PM,55,24,30,WNW,18,0,24.15,0.0,Partly Cloudy
130930,2019-02-03,5:53 PM,51,24,35,WNW,13,0,24.17,0.0,Fair
130931,2019-02-03,6:53 PM,47,24,41,WNW,10,0,24.2,0.0,Partly Cloudy
130932,2019-02-03,7:53 PM,43,25,49,VAR,6,0,24.22,0.0,Fair
130933,2019-02-03,8:53 PM,43,24,47,W,9,0,24.24,0.0,Fair
130934,2019-02-03,9:53 PM,42,23,47,WSW,7,0,24.26,0.0,Fair
130946,2019-02-04,2:53 AM,38,19,47,W,12,0,24.29,0.0,Fair
130947,2019-02-04,3:53 AM,33,20,59,WSW,7,0,24.3,0.0,Fair
130948,2019-02-04,4:53 AM,36,18,48,W,8,0,24.31,0.0,Fair
