,Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
132285,2019-04-01,12:53 AM,29,25,85,S,7,0,24.64,0.0,Fair
132303,2019-04-01,1:53 AM,31,25,79,SSW,10,0,24.63,0.0,Fair
132304,2019-04-01,2:53 AM,32,25,75,SW,10,0,24.61,0.0,Fair
132305,2019-04-01,3:53 AM,33,25,72,SSW,12,0,24.61,0.0,Fair
132306,2019-04-01,4:53 AM,33,25,72,SSW,13,0,24.6,0.0,Fair
132307,2019-04-01,5:53 AM,32,24,73,SW,10,0,24.61,0.0,Fair
132308,2019-04-01,6:53 AM,30,23,75,SSW,9,0,24.6,0.0,Partly Cloudy
132309,2019-04-01,7:53 AM,36,25,64,SW,10,0,24.6,0.0,Mostly Cloudy
132310,2019-04-01,8:53 AM,41,26,55,WSW,12,0,24.6,0.0,Mostly Cloudy
132311,2019-04-01,9:53 AM,48,22,36,W,6,0,24.59,0.0,Mostly Cloudy
132312,2019-04-01,10:53 AM,50,22,33,WNW,10,18,24.59,0.0,Partly Cloudy
132327,2019-04-02,12:53 AM,37,28,70,ENE,8,0,24.61,0.0,Cloudy
132328,2019-04-01,11:53 AM,52,19,27,NNW,13,0,24.58,0.0,Fair
132329,2019-04-01,12:53 PM,54,20,26,N,13,23,24.56,0.0,Partly Cloudy
132330,2019-04-01,1:53 PM,55,18,23,NW,12,26,24.55,0.0,Mostly Cloudy
132331,2019-04-01,2:53 PM,57,15,19,NW,15,0,24.53,0.0,Mostly Cloudy
132332,2019-04-01,3:53 PM,55,14,20,CALM,0,0,24.52,0.0,Mostly Cloudy
132333,2019-04-01,4:53 PM,56,19,24,N,16,23,24.52,0.0,Mostly Cloudy
132334,2019-04-01,5:53 PM,54,18,24,NNE,12,0,24.52,0.0,Mostly Cloudy
132335,2019-04-01,6:53 PM,51,20,29,NE,15,0,24.54,0.0,Cloudy
132336,2019-04-01,7:53 PM,47,23,39,ENE,10,0,24.56,0.0,Cloudy
132337,2019-04-01,8:53 PM,45,25,46,ENE,12,0,24.59,0.0,Cloudy
132338,2019-04-01,9:53 PM,44,27,51,E,10,0,24.61,0.0,Cloudy
132345,2019-04-01,10:53 PM,42,29,60,ESE,10,0,24.61,0.0,Mostly Cloudy
132346,2019-04-01,11:53 PM,41,29,62,E,10,0,24.61,0.0,Cloudy
132347,2019-04-02,1:53 AM,36,28,73,E,5,0,24.61,0.0,Mostly Cloudy
132348,2019-04-02,2:53 AM,34,28,79,ENE,8,0,24.6,0.0,Cloudy
132349,2019-04-02,3:53 AM,33,29,85,E,6,0,24.58,0.0,Mostly Cloudy
132350,2019-04-02,4:53 AM,33,28,82,E,6,0,24.57,0.0,Cloudy
132351,2019-04-02,5:53 AM,33,30,89,SE,5,0,24.57,0.0,Mostly Cloudy
132352,2019-04-02,6:53 AM,34,28,79,S,3,0,24.58,0.0,Mostly Cloudy
132353,2019-04-02,7:53 AM,36,30,79,SSE,6,0,24.59,0.0,Mostly Cloudy
132354,2019-04-02,8:53 AM,37,31,79,W,10,0,24.6,0.0,Cloudy
132355,2019-04-02,9:53 AM,38,32,79,W,9,0,24.6,0.0,Cloudy
132356,2019-04-02,10:53 AM,40,32,73,W,5,0,24.6,0.0,Cloudy
132357,2019-04-02,11:53 AM,45,31,58,VAR,5,0,24.58,0.0,Cloudy
132358,2019-04-03,12:53 AM,43,34,71,CALM,0,0,24.47,0.0,Cloudy
132359,2019-04-02,12:53 PM,49,31,50,WSW,7,0,24.56,0.0,Cloudy
132360,2019-04-02,1:53 PM,50,30,46,ESE,3,0,24.53,0.0,Mostly Cloudy
132361,2019-04-02,2:53 PM,54,30,40,VAR,3,0,24.5,0.0,Mostly Cloudy
132362,2019-04-02,3:53 PM,53,32,45,N,10,0,24.48,0.0,Mostly Cloudy
132363,2019-04-02,4:53 PM,53,32,45,NNE,10,0,24.47,0.0,Cloudy
132364,2019-04-02,5:53 PM,53,31,43,NNW,12,0,24.47,0.0,Mostly Cloudy
132365,2019-04-02,6:53 PM,51,32,48,NNW,12,0,24.47,0.0,Cloudy
132366,2019-04-02,7:53 PM,49,31,50,NW,13,0,24.47,0.0,Cloudy
132367,2019-04-02,8:53 PM,48,31,52,WNW,8,0,24.49,0.0,Mostly Cloudy
132368,2019-04-02,9:53 PM,47,31,54,CALM,0,0,24.5,0.0,Cloudy
132369,2019-04-03,1:53 AM,43,32,65,WNW,6,0,24.47,0.0,Cloudy
132370,2019-04-03,2:53 AM,40,32,73,S,7,0,24.46,0.0,Mostly Cloudy
132371,2019-04-03,3:53 AM,39,32,76,SSW,8,0,24.45,0.0,Mostly Cloudy
132372,2019-04-03,4:53 AM,39,33,79,SW,8,0,24.44,0.0,Mostly Cloudy
132373,2019-04-03,5:53 AM,39,33,79,WSW,6,0,24.44,0.0,Cloudy
132374,2019-04-03,6:53 AM,39,32,76,W,6,0,24.44,0.0,Mostly Cloudy
132375,2019-04-03,7:53 AM,40,35,83,CALM,0,0,24.46,0.0,Mostly Cloudy
132376,2019-04-03,8:53 AM,45,33,63,W,3,0,24.46,0.0,Mostly Cloudy
132377,2019-04-03,9:53 AM,49,34,56,WNW,3,0,24.46,0.0,Cloudy
132378,2019-04-03,10:53 AM,51,33,50,VAR,3,0,24.46,0.0,Cloudy
132379,2019-04-02,10:53 PM,43,32,65,S,7,0,24.49,0.0,Cloudy
132380,2019-04-02,11:53 PM,44,32,63,CALM,0,0,24.48,0.0,Cloudy
132381,2019-04-03,11:53 AM,54,35,49,N,5,0,24.46,0.0,Cloudy
132382,2019-04-03,12:53 PM,57,33,40,VAR,6,0,24.45,0.0,Cloudy
